orderNumber, itemNumber, product, sourceLocation, destinationLocation, mot, quantity, uom, category, categoryDescription, startDate, endDate, destDaySupp, destStockOH, abcClass, week, approveLoad, reasonCode
2721735142,10,88462310164,8793,3491,ZTL,3168,CS,EF,Deployment: Purchase requisition,20251214,20251217,42,67984.125,ZNL  ,A       ,,
2721735143,10,3800000591,8857,3405,ZTL,1200,CS,EF,Deployment: Purchase requisition,20251215,20251217,52,2837,CS   ,C       ,,
2721735144,10,3800000591,8857,3405,ZTL,7200,CS,EF,Deployment: Purchase requisition,20251222,20251224,45,7547.83,ZNK  ,C       ,,
2721735145,10,3800000591,8857,3405,ZTL,12.211,CS,EF,Deployment: Purchase requisition,20260119,20260121,71,14042.332,ZNK  ,C       ,,
2721735146,10,3800000591,8857,3405,ZTL,3600,CS,EF,Deployment: Purchase requisition,20251107,20251109,6,9.45,UL   ,C       ,,
2721735147,10,3800000591,8857,3427,ZIM,1600,CS,EF,Deployment: Purchase requisition,20251214,20251223,0,0,,,,
2721735148,10,3800000591,8857,3427,ZIM,1200,CS,EF,Deployment: Purchase requisition,20251207,20251216,0,0,,,,
2721735149,10,3800000591,8857,3427,ZIM,400,CS,EF,Deployment: Purchase requisition,20251221,20251230,0,0,,,,
2721735150,10,3800000591,8857,3427,ZIM,3200,CS,EF,Deployment: Purchase requisition,20251106,20251115,0,0,,,,
2721735151,10,3800000591,8857,3427,ZTL,2400,CS,EF,Deployment: Purchase requisition,20251106,20251111,0,0,,,,
2721735152,10,3800011467,8759,3491,ZIM,32,CS,EF,Deployment: Purchase requisition,20251229,20260102,35,103.436,ZNK  ,D       ,,
2721735153,10,3800011467,8759,3491,ZIM,64,CS,EF,Deployment: Purchase requisition,20251114,20251118,24,4.063,UL   ,D       ,,
2721735154,10,3800011467,8759,3491,ZTL,32,CS,EF,Deployment: Purchase requisition,20251114,20251117,24,4.063,UL   ,D       ,,
2721735155,10,3800001696,8759,3491,ZIM,8.769,CS,EF,Deployment: Purchase requisition,20260119,20260123,0,0,ZNK  ,D       ,,
2721735156,10,3800001696,8759,3491,ZIM,324,CS,EF,Deployment: Purchase requisition,20251229,20260102,6,975,ZNL  ,D       ,,
2721735157,10,3800001696,8759,3491,ZIM,324,CS,EF,Deployment: Purchase requisition,20251222,20251226,13,579,CS   ,D       ,,
2721735158,10,3800001696,8759,3491,ZIM,324,CS,EF,Deployment: Purchase requisition,20251215,20251219,17,2962.5,ZNL  ,D       ,,
2721735159,10,3800001696,8759,3491,ZIM,1134,CS,EF,Deployment: Purchase requisition,20251201,20251205,17,780,CS   ,D       ,,
2721735160,10,3800001591,8857,3405,ZTL,657.592,CS,EF,Deployment: Purchase requisition,20260119,20260121,409,673.975,UL   ,C       ,,
2721735161,10,3800001591,8857,3405,ZTL,7200,CS,EF,Deployment: Purchase requisition,20251222,20251224,68,129.15,UL   ,C       ,,
2721735162,10,3800001591,8857,3427,ZIM,2400,CS,EF,Deployment: Purchase requisition,20251221,20251230,0,0,,,,
2721735163,10,3800001591,8857,3427,ZIM,2400,CS,EF,Deployment: Purchase requisition,20251130,20251209,0,0,,,,
2721735164,10,3800007338,8832,3405,ZTL,1512,CS,EF,Deployment: Purchase requisition,20251023,20251025,33,23.074,UL   ,D       ,,
2721735165,10,3800007338,8832,3405,ZTL,3024,CS,EF,Deployment: Purchase requisition,20251221,20251223,41,1999.16,ZNK  ,D       ,,
2721735166,10,3800007338,8832,3405,ZTL,1512,CS,EF,Deployment: Purchase requisition,20260111,20260113,226,4936,CS   ,D       ,,
2721735167,10,3800007338,8832,3405,ZTL,27.54,CS,EF,Deployment: Purchase requisition,20260118,20260120,219,4798,CS   ,D       ,,
2721735168,10,3800007338,8832,3427,ZIM,1512,CS,EF,Deployment: Purchase requisition,20251106,20251114,0,0,,,,
2721735169,10,3800007338,8832,3488,ZIM,756,CS,EF,Deployment: Purchase requisition,20251024,20251030,8,1789.875,ZNL  ,D       ,,
2721735170,10,3800007338,8832,3488,ZIM,1566,CS,EF,Deployment: Purchase requisition,20251107,20251113,55,5926.778,ZNK  ,D       ,,
2721735171,10,3800007338,8832,3488,ZIM,162,CS,EF,Deployment: Purchase requisition,20251208,20251214,42,4415.218,ZNK  ,D       ,,
2721735172,10,3800007338,8832,3488,ZIM,324,CS,EF,Deployment: Purchase requisition,20251215,20251221,42,1776,CS   ,D       ,,
2721735173,10,3800007338,8832,3488,ZIM,54,CS,EF,Deployment: Purchase requisition,20251222,20251228,42,9535.25,ZNL  ,D       ,,
2721735174,10,3800007338,8832,3488,ZIM,1242,CS,EF,Deployment: Purchase requisition,20260112,20260118,42,1858,CS   ,D       ,,
2721735175,10,3800007338,8832,3488,ZTL,270,CS,EF,Deployment: Purchase requisition,20260112,20260115,42,1858,CS   ,D       ,,
2721735176,10,3800007338,8832,3491,ZTL,864,CS,EF,Deployment: Purchase requisition,20251024,20251027,27,4482.75,ZNL  ,D       ,,
2721735177,10,3800007338,8832,3491,ZTL,1026,CS,EF,Deployment: Purchase requisition,20251107,20251110,69,76.593,UL   ,D       ,,
2721735178,10,3800007338,8832,3491,ZTL,162,CS,EF,Deployment: Purchase requisition,20251215,20251218,42,43.444,UL   ,D       ,,
2721735179,10,3800007338,8832,3491,ZTL,216,CS,EF,Deployment: Purchase requisition,20251222,20251225,41,5874.875,ZNL  ,D       ,,
2721735180,10,3800007338,8832,3491,ZTL,216,CS,EF,Deployment: Purchase requisition,20260112,20260115,35,35.37,UL   ,D       ,,
2721735181,10,3800001196,8759,3491,ZIM,918,CS,EF,Deployment: Purchase requisition,20251208,20251212,39,7634.25,ZNL  ,D       ,,
2721735182,10,3800001196,8759,3491,ZIM,216,CS,EF,Deployment: Purchase requisition,20251215,20251219,38,7890.75,ZNL  ,D       ,,
2721735183,10,3800001196,8759,3491,ZIM,324,CS,EF,Deployment: Purchase requisition,20251222,20251226,39,8511.75,ZNL  ,D       ,,
2721735184,10,3800001196,8759,3491,ZIM,108,CS,EF,Deployment: Purchase requisition,20251229,20260102,36,8403.75,ZNL  ,D       ,,
2721735185,10,3800001196,8759,3491,ZIM,162,CS,EF,Deployment: Purchase requisition,20260105,20260109,39,1386,CS   ,D       ,,
2721735186,10,3800001196,8759,8832,ZTL,400,CS,EF,Deployment: Purchase requisition,20251114,20251117,16,1.185,UL   ,D       ,,
2721735187,10,3800001196,8759,8832,ZTL,296.549,CS,EF,Deployment: Purchase requisition,20260119,20260120,27,2052,ZNL  ,D       ,,
2721735188,10,3800001196,8759,8832,ZTL,400,CS,EF,Deployment: Purchase requisition,20260105,20260106,41,686,CS   ,D       ,,
2721735189,10,3800001196,8759,8832,ZTL,400,CS,EF,Deployment: Purchase requisition,20251215,20251216,15,208.216,ZNK  ,D       ,,
2721735190,10,3800011469,8759,3491,ZIM,96,CS,EF,Deployment: Purchase requisition,20251229,20260102,53,187.818,ZNK  ,D       ,,
2721735191,10,3800011469,8759,3491,ZTL,96,CS,EF,Deployment: Purchase requisition,20251031,20251103,0,0,UL   ,D       ,,
2721735192,10,3800007337,8832,3405,ZTL,1512,CS,EF,Deployment: Purchase requisition,20251221,20251223,85,42.074,UL   ,C       ,,
2721735193,10,3800007337,8832,3405,ZTL,1512,CS,EF,Deployment: Purchase requisition,20260111,20260113,273,9324.29,ZNK  ,C       ,,
2721735194,10,3800007337,8832,3427,ZIM,1512,CS,EF,Deployment: Purchase requisition,20251207,20251215,0,0,,,,
2721735195,10,3800007337,8832,3488,ZIM,756,CS,EF,Deployment: Purchase requisition,20251222,20251228,28,9122.421,ZNL  ,C       ,,
2721735196,10,3800007337,8832,3488,ZIM,1188,CS,EF,Deployment: Purchase requisition,20260112,20260118,35,1975,CS   ,C       ,,
2721735197,10,3800007337,8832,3488,ZIM,378,CS,EF,Deployment: Purchase requisition,20251031,20251106,13,4383.225,ZNL  ,C       ,,
2721735198,10,3800007337,8832,3488,ZIM,1296,CS,EF,Deployment: Purchase requisition,20251107,20251113,31,67.519,UL   ,C       ,,
2721735199,10,3800007337,8832,3488,ZIM,756,CS,EF,Deployment: Purchase requisition,20251208,20251214,29,8569.869,ZNL  ,C       ,,
2721735200,10,3800007337,8832,3488,ZTL,486,CS,EF,Deployment: Purchase requisition,20251020,20251023,5,924.462,ZNL  ,C       ,,
2721735201,10,3800007337,8832,3488,ZTL,324,CS,EF,Deployment: Purchase requisition,20260112,20260115,35,1975,CS   ,C       ,,
2721735202,10,3800007337,8832,3488,ZTL,432,CS,EF,Deployment: Purchase requisition,20251208,20251211,29,8569.869,ZNL  ,C       ,,
2721735203,10,3800007337,8832,3488,ZTL,1188,CS,EF,Deployment: Purchase requisition,20251031,20251103,13,4383.225,ZNL  ,C       ,,
2721735204,10,3800007337,8832,3488,ZTL,432,CS,EF,Deployment: Purchase requisition,20251024,20251027,5,924.462,ZNL  ,C       ,,
2721735205,10,3800007337,8832,3491,ZTL,594,CS,EF,Deployment: Purchase requisition,20251020,20251023,10,20.667,UL   ,C       ,,
2721735206,10,3800007337,8832,3491,ZTL,378,CS,EF,Deployment: Purchase requisition,20251024,20251027,10,20.667,UL   ,C       ,,
2721735207,10,3800007337,8832,3491,ZTL,1350,CS,EF,Deployment: Purchase requisition,20251031,20251103,16,930,CS   ,C       ,,
2721735208,10,3800007337,8832,3491,ZTL,1350,CS,EF,Deployment: Purchase requisition,20251107,20251110,34,70,UL   ,C       ,,
2721735209,10,3800007337,8832,3491,ZTL,864,CS,EF,Deployment: Purchase requisition,20251208,20251211,35,1902,CS   ,C       ,,
2721735210,10,3800007337,8832,3491,ZTL,810,CS,EF,Deployment: Purchase requisition,20251222,20251225,38,2206,CS   ,C       ,,
2721735211,10,3800007337,8832,3491,ZTL,378,CS,EF,Deployment: Purchase requisition,20260112,20260115,28,1555,CS   ,C       ,,
2721735212,10,3800078787,8759,3491,ZIM,2400,CS,EF,Deployment: Purchase requisition,20251031,20251104,39,21624,ZNL  ,C       ,,
2721735213,10,3800078787,8759,3491,ZIM,2400,CS,EF,Deployment: Purchase requisition,20251024,20251028,2,108.88,ZNK  ,C       ,,
2721735214,10,3800078787,8759,3491,ZIM,1200,CS,EF,Deployment: Purchase requisition,20260105,20260109,55,24474,ZNL  ,C       ,,
2721735215,10,3800078787,8759,3491,ZTL,2400,CS,EF,Deployment: Purchase requisition,20251024,20251027,2,108.88,ZNK  ,C       ,,
2721735216,10,85641600070,8793,3405,ZTL,22464,CS,EF,Deployment: Purchase requisition,20251213,20251215,43,54603,ZNL  ,A       ,,
2721735217,10,85641600070,8793,3405,ZTL,7488,CS,EF,Deployment: Purchase requisition,20251120,20251122,7,3155.386,ZNK  ,A       ,,
2721735218,10,85641600070,8793,3427,ZIM,7488,CS,EF,Deployment: Purchase requisition,20251120,20251129,0,0,,,,
2721735219,10,85641600070,8793,3488,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251121,20251124,18,30951,ZNL  ,A       ,,
2721735220,10,85641600070,8793,3488,ZTL,2304,CS,EF,Deployment: Purchase requisition,20251214,20251217,29,28894.5,ZNL  ,A       ,,
2721735221,10,85641600070,8793,3491,ZTL,5184,CS,EF,Deployment: Purchase requisition,20251214,20251217,35,54603,ZNL  ,A       ,,
2721735222,10,85641600070,8793,3491,ZTL,3168,CS,EF,Deployment: Purchase requisition,20251121,20251124,22,49.91,UL   ,A       ,,
2721735223,10,1862747192,8857,3405,ZTL,780,CS,EF,Deployment: Purchase requisition,20251208,20251210,136,17.733,UL   ,D       ,,
2721735224,10,1862747192,8857,3405,ZTL,46.918,CS,EF,Deployment: Purchase requisition,20260119,20260121,94,13.767,UL   ,D       ,,
2721735225,10,3800072010,8857,3405,ZTL,1080,CS,EF,Deployment: Purchase requisition,20251107,20251109,55,1120,ZNL  ,D       ,,
2721735226,10,3800072010,8857,3405,ZTL,1400,CS,EF,Deployment: Purchase requisition,20260105,20260107,393,44.575,UL   ,D       ,,
2721735227,10,3800072010,8857,3405,ZTL,33.269,CS,EF,Deployment: Purchase requisition,20260119,20260121,379,1723,CS   ,D       ,,
2721735328,10,3800031474,617,3405,ZTL,684,CS,EF,Deployment: Purchase requisition,20251129,20251202,0,0,ZNL  ,A       ,,
2721735329,10,3800031474,617,3427,ZIM,396,CS,EF,Deployment: Purchase requisition,20251129,20251208,0,0,,,,
2721735330,10,3800031474,617,3488,ZTL,612,CS,EF,Deployment: Purchase requisition,20251130,20251203,0,0,UL   ,A       ,,
2721735331,10,3800031474,617,3488,ZTL,18,CS,EF,Deployment: Purchase requisition,20260118,20260121,0,0,ZNL  ,A       ,,
2721735332,10,3800031474,617,3491,ZTL,396,CS,EF,Deployment: Purchase requisition,20251130,20251202,0,0,CS   ,A       ,,
2721735333,10,4119211792,617,3405,ZTL,6264,CS,EF,Deployment: Purchase requisition,20251227,20251230,0,0,,,,
2721735334,10,4119211792,617,3427,ZIM,2088,CS,EF,Deployment: Purchase requisition,20251227,20260105,0,0,,,,
2721735335,10,4119211792,617,3488,ZTL,1008,CS,EF,Deployment: Purchase requisition,20251228,20251231,42,5486.544,ZNK  ,AA      ,,
2721735336,10,4119211792,617,3491,ZTL,216,CS,EF,Deployment: Purchase requisition,20251228,20251230,42,216,CS   ,AA      ,,
2721735337,10,4119211143,617,3427,ZIM,3168,CS,EF,Deployment: Purchase requisition,20251020,20251029,0,0,,,,
2721735339,10,4119211143,617,3488,ZTL,1224,CS,EF,Deployment: Purchase requisition,20251022,20251025,186,13456.8,ZNL  ,B       ,,
2721735340,10,4119211143,617,3491,ZTL,1440,CS,EF,Deployment: Purchase requisition,20251020,20251022,171,6048,CS   ,B       ,,
2721735341,10,4119211143,617,3491,ZTL,216,CS,EF,Deployment: Purchase requisition,20251022,20251024,171,6048,CS   ,B       ,,
2721735342,10,4119211143,617,3491,ZTL,48,CS,EF,Deployment: Purchase requisition,20260118,20260120,80,11621.175,ZNL  ,B       ,,
2721735343,10,4119211104,617,3491,ZTL,25000,CS,EF,Deployment: Purchase requisition,20260208,20260210,0,0,,,,
2721735344,10,4119211614,617,3491,ZTL,876,CS,EF,Deployment: Purchase requisition,20260118,20260120,539,232.306,UL   ,B       ,,
2721735345,10,4119211614,617,3491,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251018,20251020,0,0,,,,
2721735346,10,4119211730,617,3405,ZTL,125.371,CS,EF,Deployment: Purchase requisition,20260117,20260120,25,1132,CS   ,B       ,,
2721735347,10,4119211730,617,3491,ZTL,299.338,CS,EF,Deployment: Purchase requisition,20260118,20260120,262,27140.4,ZNL  ,B       ,,
2721735348,10,4119211730,617,3491,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251214,20251216,297,113,UL   ,B       ,,
2721735349,10,1862711658,617,3405,ZTL,22,CS,EF,Deployment: Purchase requisition,20260117,20260120,15,11268,ZNL  ,C       ,,
2721735350,10,4119210007,617,3405,ZTL,4860,CS,EF,Deployment: Purchase requisition,20251206,20251209,23,4975,CS   ,B       ,,
2721735351,10,4119210007,617,3405,ZTL,3240,CS,EF,Deployment: Purchase requisition,20251220,20251223,42,8343,CS   ,B       ,,
2721735352,10,4119210007,617,3405,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251227,20251230,42,134976,ZNL  ,B       ,,
2721735353,10,4119210007,617,3405,ZTL,12960,CS,EF,Deployment: Purchase requisition,20260110,20260113,34,7265,CS   ,B       ,,
2721735354,10,4119210007,617,3405,ZTL,1400,CS,EF,Deployment: Purchase requisition,20260117,20260120,67,113862.33,ZNK  ,B       ,,
2721735355,10,4119210007,617,3427,ZIM,3240,CS,EF,Deployment: Purchase requisition,20251206,20251215,0,0,,,,
2721735356,10,4119210007,617,3427,ZIM,1620,CS,EF,Deployment: Purchase requisition,20251220,20251229,0,0,,,,
2721735357,10,4119210007,617,3488,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251207,20251210,66,11828.91,ZNK  ,B       ,,
2721735358,10,4119210007,617,3491,ZTL,1620,CS,EF,Deployment: Purchase requisition,20260111,20260113,40,163.407,UL   ,B       ,,
2721735359,10,4119210007,617,3491,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251228,20251230,28,87.222,UL   ,B       ,,
2721735360,10,4119210007,617,3491,ZTL,1620,CS,EF,Deployment: Purchase requisition,20251214,20251216,42,3766,CS   ,B       ,,
2721735361,10,88462310583,8795,3400,ZIM,52800,CS,EF,Deployment: Purchase requisition,20251213,20251219,0,0,ZNK  ,B       ,,
2721735362,10,88462310583,8795,3405,ZTL,55680,CS,EF,Deployment: Purchase requisition,20251213,20251215,0,0,CS   ,B       ,,
2721735363,10,4119210238,617,3405,ZTL,10080,CS,EF,Deployment: Purchase requisition,20260103,20260106,43,188311.471,ZNK  ,AA      ,,
2721735364,10,4119210238,617,3405,ZTL,42336,CS,EF,Deployment: Purchase requisition,20251227,20251230,42,193847.002,ZNK  ,AA      ,,
2721735365,10,4119210238,617,3405,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251220,20251223,42,189269.439,ZNK  ,AA      ,,
2721735366,10,4119210238,617,3405,ZTL,6048,CS,EF,Deployment: Purchase requisition,20251213,20251216,49,539040,ZNL  ,AA      ,,
2721735367,10,4119210238,617,3405,ZTL,24192,CS,EF,Deployment: Purchase requisition,20251118,20251121,36,356472,ZNL  ,AA      ,,
2721735368,10,4119210238,617,3405,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251111,20251114,36,29857,CS   ,AA      ,,
2721735369,10,4119210238,617,3427,ZIM,6048,CS,EF,Deployment: Purchase requisition,20251111,20251120,0,0,,,,
2721735370,10,4119210238,617,3427,ZIM,4032,CS,EF,Deployment: Purchase requisition,20251120,20251129,0,0,,,,
2721735371,10,4119210238,617,3488,ZTL,2016,CS,EF,Deployment: Purchase requisition,20260111,20260114,30,49563.958,ZNK  ,AA      ,,
2721735372,10,4119210238,617,3488,ZTL,2016,CS,EF,Deployment: Purchase requisition,20260104,20260107,37,57886.305,ZNK  ,AA      ,,
2721735373,10,4119210238,617,3488,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251228,20251231,36,273.528,UL   ,AA      ,,
2721735374,10,4119210238,617,3488,ZTL,6048,CS,EF,Deployment: Purchase requisition,20251119,20251122,52,99024.499,ZNK  ,AA      ,,
2721735375,10,4119210238,617,3491,ZTL,18400,CS,EF,Deployment: Purchase requisition,20260208,20260210,0,0,,,,
2721735376,10,4119210238,617,3491,ZTL,1964,CS,EF,Deployment: Purchase requisition,20260118,20260120,111,800736,ZNL  ,AA      ,,
2721735377,10,4119210238,617,3491,ZTL,4032,CS,EF,Deployment: Purchase requisition,20260104,20260106,40,18292,CS   ,AA      ,,
2721735378,10,4119210238,617,3491,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251228,20251230,42,594.833,UL   ,AA      ,,
2721735379,10,4119210238,617,3491,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251221,20251223,40,240264,ZNL  ,AA      ,,
2721735380,10,4119210238,617,3491,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251214,20251216,39,99819.177,ZNK  ,AA      ,,
2721735381,10,4119210238,617,3491,ZTL,16128,CS,EF,Deployment: Purchase requisition,20251119,20251121,34,27459,CS   ,AA      ,,
2721735382,10,4119210238,617,3491,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251112,20251114,35,143406.721,ZNK  ,AA      ,,
2721735383,10,4119210257,617,3405,ZTL,25759.026,CS,EF,Deployment: Purchase requisition,20260124,20260127,19,2959,CS   ,C       ,,
2721735384,10,4119210257,617,3405,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251220,20251223,54,31121.496,ZNK  ,C       ,,
2721735385,10,4119210257,617,3405,ZTL,8064,CS,EF,Deployment: Purchase requisition,20251104,20251107,16,20030,ZNL  ,C       ,,
2721735386,10,4119210257,617,3427,ZIM,2016,CS,EF,Deployment: Purchase requisition,20251104,20251113,0,0,,,,
2721735387,10,4119210257,617,3427,ZIM,2016,CS,EF,Deployment: Purchase requisition,20251213,20251222,0,0,,,,
2721735388,10,4119210257,617,3488,ZTL,5873.237,CS,EF,Deployment: Purchase requisition,20260125,20260128,35,3011.904,ZNK  ,C       ,,
2721735389,10,4119210257,617,3491,ZTL,4032,CS,EF,Deployment: Purchase requisition,20251105,20251107,10,679,CS   ,C       ,,
2721735390,10,4119210257,617,3491,ZTL,644,CS,EF,Deployment: Purchase requisition,20260118,20260120,0,0,UL   ,C       ,,
2721735391,10,4119210257,617,3491,ZTL,13367.737,CS,EF,Deployment: Purchase requisition,20260125,20260127,209,133150,ZNL  ,C       ,,
2721735392,10,4119210258,617,3405,ZTL,30076.087,CS,EF,Deployment: Purchase requisition,20260124,20260127,17,29670,ZNL  ,C       ,,
2721735393,10,4119210258,617,3405,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251227,20251230,45,72130,ZNL  ,C       ,,
2721735394,10,4119210258,617,3405,ZTL,8064,CS,EF,Deployment: Purchase requisition,20251111,20251114,27,92.806,UL   ,C       ,,
2721735395,10,4119210258,617,3405,ZTL,6048,CS,EF,Deployment: Purchase requisition,20251104,20251107,0,0,ZNL  ,C       ,,
2721735396,10,4119210258,617,3427,ZIM,2016,CS,EF,Deployment: Purchase requisition,20251220,20251229,0,0,,,,
2721735397,10,4119210258,617,3488,ZTL,2016,CS,EF,Deployment: Purchase requisition,20251214,20251217,32,21860,ZNL  ,C       ,,
2721735398,10,4119210258,617,3488,ZTL,2016,CS,EF,Deployment: Purchase requisition,20260104,20260107,34,77.75,UL   ,C       ,,
2721735399,10,4119210258,617,3488,ZTL,2002,CS,EF,Deployment: Purchase requisition,20260118,20260121,20,8577.576,ZNK  ,C       ,,
2721735400,10,4119210258,617,3488,ZTL,17662.378,CS,EF,Deployment: Purchase requisition,20260125,20260128,39,4059,CS   ,C       ,,
